partida_id;rodata;clube;atleta;minuto;tipo_de_gol
4831;22;Bahia;Dankler;31;Gol Contra
4831;22;Bahia;Maxi Biancucchi;73;Gol Normal
4831;22;Bahia;Wellington Clayton Gonçalves dos Santos;90;Gol Normal
4831;22;Botafogo-RJ;Emerson Sheik;43;Penalty
4831;22;Botafogo-RJ;Emerson Sheik;29;Gol Normal
4833;22;Coritiba;Joel Tagueu;86;Gol Normal
4833;22;Sao Paulo;Michel Bastos;45+1;Gol Normal
4833;22;Coritiba;Hélder;60;Gol Normal
4833;22;Coritiba;Joel Tagueu;63;Gol Normal
4832;22;Flamengo;Héctor Canteros;13;Gol Normal
4832;22;Flamengo;Alecsandro;32;Gol Normal
4832;22;Palmeiras;Diogo Luís Santo;48;Gol Normal
4832;22;Palmeiras;Victor Luis;69;Gol Normal
4834;22;Chapecoense;Wéverton Almeida Santos;50;Gol Contra
4834;22;Corinthians;Malcom Filipe Silva de Oliveira;10;Gol Normal
4835;22;Goias;Jackson de Souza;90+3;Gol Normal
4835;22;Atletico-MG;Guilherme Milhomem Gusmão;18;Gol Normal
4835;22;Atletico-MG;Guilherme Milhomem Gusmão;42;Gol Normal
4835;22;Goias;Erik Nascimento de Lima;79;Gol Normal
4835;22;Atletico-MG;Carlos Júnior;45;Gol Normal
4837;23;Internacional;Rafael Moura;81;Gol Normal
4838;23;Criciuma;Paulo Baier;68;Penalty
4838;23;Botafogo-RJ;Pablo Zeballos;37;Penalty
4839;23;Atletico-MG;Carlos Júnior;90+1;Gol Normal
4839;23;Cruzeiro;Ricardo Goulart;45+2;Gol Normal
4839;23;Atletico-MG;Diego Tardelli;41;Gol Normal
4839;23;Cruzeiro;Alisson Euler de Freitas Castro;52;Gol Normal
4839;23;Atletico-MG;Carlos Júnior;39;Gol Normal
4843;23;Vitoria;Kadu;9;Gol Normal
4843;23;Vitoria;Luiz Gustavo;53;Gol Normal
4843;23;Bahia;Kieza;6;Gol Normal
4840;23;Flamengo;Eduardo da Silva;27;Gol Normal
4840;23;Fluminense;Fred;45;Gol Normal
4842;23;Corinthians;Fábio Santos;36;Penalty
4842;23;Corinthians;Paolo Guerrero;74;Gol Normal
4842;23;Corinthians;Fábio Santos;66;Penalty
4842;23;Sao Paulo;Josef de Souza Dias;6;Gol Normal
4842;23;Sao Paulo;Édson José da Silva;45;Gol Normal
4841;23;Sport;Felipe Azevedo;75;Gol Normal
4845;23;Goias;Erik Nascimento de Lima;27;Gol Normal
4845;23;Goias;David França Oliveira e Silva;37;Gol Normal
4845;23;Goias;Ramón Rodrigo de Freitas;7;Gol Normal
4845;23;Goias;Thiago Henrique Mendes Ribeiro;49;Gol Normal
4845;23;Goias;Esquerdinha;12;Gol Normal
4845;23;Goias;Welinton Júnior;90;Gol Normal
4846;23;Gremio;Eduardo Pereira Rodrigues;8;Gol Normal
4844;23;Santos;Robinho;57;Gol Normal
4844;23;Santos;Lucas Rafael Araújo Lima;89;Gol Normal
4844;23;Figueirense;Giovanni Augusto;45+3;Penalty
4844;23;Santos;Leandro Damião;41;Gol Normal
4847;24;Internacional;Charles Aránguiz;39;Gol Normal
4847;24;Internacional;Eduardo Sasha;48;Gol Normal
4847;24;Internacional;Andrés D'Alessandro;52;Gol Normal
4848;24;Coritiba;Alejandro Martinuccio;62;Gol Normal
4848;24;Cruzeiro;Éverton Ribeiro;39;Gol Normal
4848;24;Cruzeiro;Marcelo Moreno;8;Penalty
4850;24;Chapecoense;Camilo;67;Gol Normal
4850;24;Chapecoense;Leandro;89;Gol Normal
4850;24;Chapecoense;Bruno César Pereira da Silva;10;Gol Normal
4849;24;Bahia;Railan dos Santos Reis;72;Gol Normal
4852;24;Figueirense;Marcos Assis de Santana;84;Gol Normal
4851;24;Flamengo;Alecsandro;87;Gol Normal
4851;24;Sao Paulo;Rogério Ceni;18;Penalty
4851;24;Sao Paulo;Luís Fabiano;90;Gol Normal
4851;24;Flamengo;Éverton Cardoso da Silva;35;Gol Normal
4855;24;Botafogo-RJ;Fabian Guedes;62;Gol Normal
4854;24;Palmeiras;Lucimar da Silva Ferreira;26;Gol Normal
4854;24;Palmeiras;Henrique Dourado;63;Gol Normal
4856;24;Santos;Geuvânio;84;Gol Normal
4856;24;Atletico-MG;Diego Tardelli;12;Gol Normal
4856;24;Atletico-MG;Diego Tardelli;54;Gol Normal
4856;24;Atletico-MG;Neuciano Gusmão;24;Gol Contra
4856;24;Santos;Thiago Ribeiro;60;Gol Normal
4857;25;Chapecoense;Leandro;24;Gol Normal
4857;25;Criciuma;Souza;54;Gol Normal
4859;25;Fluminense;Fred;53;Gol Normal
4859;25;Fluminense;Wagner Ferreira dos Santos;73;Gol Normal
4859;25;Fluminense;Darío Conca;90;Gol Normal
4859;25;Sao Paulo;Alexandre Pato;57;Gol Normal
4862;25;Gremio;Hernán Barcos;50;Gol Normal
4862;25;Gremio;Hernán Barcos;77;Gol Normal
4860;25;Flamengo;Eduardo da Silva;62;Gol Normal
4860;25;Bahia;Emanuel Biancucchi;49;Penalty
4860;25;Bahia;Emanuel Biancucchi;18;Gol Normal
4861;25;Athletico-PR;Cléverson Gabriel Córdova;42;Penalty
4863;25;Atletico-MG;Guilherme Milhomem Gusmão;90+3;Gol Normal
4863;25;Atletico-MG;Diego Tardelli;86;Gol Normal
4866;25;Santos;Geuvânio;63;Gol Normal
4866;25;Santos;David Braz;14;Gol Normal
4864;25;Palmeiras;Jonatan Cristaldo;35;Gol Normal
4864;25;Figueirense;Clayton da Silveira da Silva;76;Gol Normal
4864;25;Figueirense;Clayton da Silveira da Silva;78;Gol Normal
4864;25;Figueirense;Marcos Assis de Santana;81;Gol Normal
4865;25;Internacional;Eduardo Sasha;73;Gol Normal
4865;25;Internacional;Andrés D'Alessandro;11;Gol Normal
4865;25;Coritiba;Leandro Almeida;15;Gol Normal
4865;25;Internacional;Alex Raphael Meschini;32;Gol Normal
4865;25;Coritiba;Zé Love;64;Gol Normal
4865;25;Internacional;Eduardo Sasha;44;Gol Normal
4867;26;Chapecoense;Leandro;90+2;Gol Normal
4867;26;Palmeiras;Henrique Dourado;70;Penalty
4867;26;Palmeiras;Wesley Lopes Beltrame;52;Gol Normal
4867;26;Palmeiras;Henrique Dourado;58;Gol Normal
4867;26;Chapecoense;Leandro;41;Gol Normal
4867;26;Palmeiras;Henrique Dourado;66;Penalty
4868;26;Santos;Robinho;25;Gol Normal
4871;26;Vitoria;Márcio José Oliveira;74;Gol Normal
4871;26;Vitoria;Márcio José Oliveira;52;Penalty
4871;26;Botafogo-RJ;José Rogério de Oliveira Melo;68;Gol Normal
4869;26;Fluminense;Fred;22;Gol Normal
4869;26;Bahia;Marcos Aurélio de Oliveira Lima;83;Gol Normal
4872;26;Sao Paulo;Rogério Ceni;55;Penalty
4870;26;Coritiba;Hélder;46;Gol Normal
4875;26;Atletico-MG;Carlos Júnior;13;Gol Normal
4875;26;Criciuma;Rafael Pereira dos Santos;6;Gol Normal
4875;26;Criciuma;Souza;19;Gol Normal
4875;26;Criciuma;Souza;61;Gol Normal
4873;26;Corinthians;Paolo Guerrero;73;Gol Normal
4873;26;Corinthians;Luciano da Rocha Neves;90+3;Gol Normal
4873;26;Corinthians;Anderson Martins;25;Gol Normal
4874;26;Internacional;Alex Raphael Meschini;56;Gol Normal
4874;26;Cruzeiro;Marcelo Moreno;20;Gol Normal
4874;26;Cruzeiro;Marcos Antônio da Silva Gonçalves;34;Gol Normal
4876;26;Goias;Ramón Rodrigo de Freitas;35;Gol Normal
4879;27;Sao Paulo;Maicon;6;Gol Normal
4877;27;Palmeiras;Henrique Dourado;50;Gol Normal
4878;27;Coritiba;Luccas Claro;45+2;Gol Normal
4880;27;Goias;Bruno Mineiro;75;Gol Normal
4880;27;Vitoria;Edno;3;Gol Normal
4880;27;Vitoria;Edno;42;Gol Normal
4880;27;Goias;Erik Nascimento de Lima;73;Gol Normal
4882;27;Gremio;Alan Ruiz;30;Gol Normal
4882;27;Gremio;Eduardo Pereira Rodrigues;76;Gol Normal
4881;27;Corinthians;Luciano da Rocha Neves;73;Gol Normal
4883;27;Figueirense;Marcelino Júnior Lopes Arruda;57;Gol Normal
4883;27;Flamengo;Eduardo da Silva;5;Gol Normal
4883;27;Flamengo;Nixon Darlanio Reis Cardoso;90+3;Gol Normal
4884;27;Santos;Leandro Damião;11;Gol Normal
4886;27;Chapecoense;Diones;36;Gol Normal
4886;27;Chapecoense;Diones;76;Gol Normal
4886;27;Chapecoense;Leandro;40;Gol Normal
4886;27;Chapecoense;Leandro;60;Gol Normal
4886;27;Chapecoense;Camilo;89;Penalty
4696;9;Botafogo-RJ;Wallyson;29;Penalty
4698;28;Goias;Jackson de Souza;10;Gol Normal
4698;28;Goias;David França Oliveira e Silva;25;Gol Normal
4698;28;Goias;Erik Nascimento de Lima;53;Gol Normal
4699;28;Palmeiras;Pablo Mouche;67;Gol Normal
4699;28;Gremio;Hernán Barcos;56;Penalty
4699;28;Palmeiras;João Pedro Maturano dos Santos;75;Gol Normal
4700;28;Flamengo;Dedé;15;Gol Contra
4700;28;Flamengo;Héctor Canteros;57;Gol Normal
4700;28;Flamengo;Gabriel Santana;62;Gol Normal
4701;28;Chapecoense;Tiago Luís Martins;39;Gol Normal
4702;28;Internacional;Alex Raphael Meschini;53;Gol Normal
4702;28;Internacional;Valdívia;87;Gol Normal
4702;28;Fluminense;Fred;86;Gol Normal
4703;28;Atletico-MG;Luan Madson Gedeão de Paiva;72;Gol Normal
4704;28;Athletico-PR;Guilherme Augusto Dellatorre;50;Gol Normal
4704;28;Athletico-PR;Guilherme Augusto Dellatorre;90+1;Gol Normal
4704;28;Athletico-PR;Renato Baruffi;69;Gol Normal
4706;28;Criciuma;Lucca Borges de Brito;61;Gol Normal
4706;28;Criciuma;Joílson de Jesus Cardoso;17;Gol Normal
4706;28;Criciuma;Rodrigo Souza;23;Gol Normal
4705;28;Sport;Diego Souza;41;Gol Normal
4705;28;Vitoria;Telmário de Araújo Sacramento;28;Gol Normal
4705;28;Vitoria;Rithely;1;Gol Contra
4888;29;Sao Paulo;Rogério Ceni;40;Gol Normal
4888;29;Sao Paulo;Paulo Henrique Ganso;79;Gol Normal
4888;29;Bahia;Fahel;88;Gol Normal
4889;29;Fluminense;Wagner Ferreira dos Santos;50;Gol Normal
4889;29;Fluminense;Fred;85;Penalty
4889;29;Fluminense;Darío Conca;56;Gol Normal
4889;29;Criciuma;Ronaldo Alves;45;Gol Normal
4889;29;Fluminense;Wagner Ferreira dos Santos;45+2;Gol Normal
4889;29;Criciuma;Lucca Borges de Brito;69;Gol Normal
4890;29;Atletico-MG;Douglas Santos;29;Gol Normal
4891;29;Athletico-PR;Cléverson Gabriel Córdova;17;Gol Normal
4891;29;Athletico-PR;Cléverson Gabriel Córdova;45+1;Penalty
4891;29;Flamengo;Eduardo da Silva;8;Gol Normal
4892;29;Figueirense;Marcos Assis de Santana;90;Gol Normal
4892;29;Figueirense;Marcelino Júnior Lopes Arruda;88;Gol Normal
4892;29;Figueirense;Marco Antônio Miranda Filho;33;Penalty
4892;29;Figueirense;Marcos Assis de Santana;73;Gol Normal
4893;29;Corinthians;Carlos Gilberto do Nascimento Silva;45+9;Gol Normal
4893;29;Internacional;Nilmar;73;Gol Normal
4893;29;Corinthians;Paolo Guerrero;4;Gol Normal
4894;29;Santos;Gabriel Barbosa;49;Gol Normal
4894;29;Palmeiras;Henrique Dourado;89;Gol Normal
4894;29;Santos;Geuvânio;41;Gol Normal
4894;29;Santos;Gabriel Barbosa;44;Gol Normal
4896;29;Botafogo-RJ;Wallyson;59;Gol Normal
4896;29;Sport;Diego Souza;22;Gol Normal
4895;29;Cruzeiro;Dedé;84;Gol Normal
4897;30;Bahia;Guilherme Oliveira Santos;85;Gol Normal
4897;30;Atletico-MG;Luan Madson Gedeão de Paiva;54;Gol Normal
4901;30;Cruzeiro;Dagoberto Pelentier;90+3;Gol Normal
4901;30;Palmeiras;Pablo Mouche;89;Gol Normal
4898;30;Vitoria;Edno;84;Gol Normal
4898;30;Corinthians;Fábio Santos;19;Gol Normal
4898;30;Corinthians;Luciano da Rocha Neves;80;Gol Normal
4899;30;Flamengo;Gabriel Santana;69;Gol Normal
4899;30;Flamengo;Gabriel Santana;90+1;Gol Normal
4900;30;Athletico-PR;Cléverson Gabriel Córdova;78;Gol Normal
4902;30;Gremio;Hernán Barcos;38;Penalty
4903;30;Coritiba;Joel Tagueu;29;Gol Normal
4903;30;Coritiba;Alexsandro de Souza;88;Gol Normal
4905;30;Fluminense;Edson Felipe da Cruz;90+1;Gol Normal
4906;30;Goias;Esquerdinha;90;Gol Normal
4907;31;Figueirense;Pablo Felipe Teixeira;90+2;Gol Normal
4907;31;Cruzeiro;Marcos Antônio da Silva Gonçalves;36;Gol Normal
4909;31;Athletico-PR;Cleberson Martins de Souza;90+1;Gol Normal
4909;31;Fluminense;Wagner Ferreira dos Santos;48;Gol Normal
4909;31;Fluminense;Fred;90+2;Gol Normal
4908;31;Palmeiras;Henrique Dourado;26;Gol Normal
4908;31;Corinthians;Danilo Gabriel de Andrade;90+1;Gol Normal
4910;31;Vitoria;Edno;86;Penalty
4910;31;Vitoria;Telmário de Araújo Sacramento;63;Gol Normal
4910;31;Vitoria;Edno;79;Gol Normal
4910;31;Criciuma;Rodrigo Souza;67;Gol Normal
4911;31;Atletico-MG;Tiago Pagnussat;35;Gol Normal
4911;31;Sport;Danilo Barcelos;79;Gol Normal
4911;31;Atletico-MG;Jesús Dátolo;48;Gol Normal
4911;31;Atletico-MG;Carlos Júnior;69;Gol Normal
4911;31;Sport;Rodrigo Mancha;18;Gol Normal
4912;31;Chapecoense;Leandro;90+1;Gol Normal
4912;31;Santos;Bruno Uvini;13;Gol Normal
4913;31;Gremio;Cristian Riveros;85;Gol Normal
4913;31;Coritiba;Leandro Almeida;31;Gol Normal
4914;31;Internacional;Alan Patrick;10;Gol Normal
4914;31;Internacional;Nilmar;39;Gol Normal
4915;31;Botafogo-RJ;Wallyson;67;Gol Normal
4915;31;Flamengo;Eduardo da Silva;75;Gol Normal
4915;31;Botafogo-RJ;José Rogério de Oliveira Melo;34;Gol Normal
4916;31;Sao Paulo;Alan Kardec;59;Gol Normal
4916;31;Sao Paulo;Édson José da Silva;3;Gol Normal
4916;31;Sao Paulo;Luís Fabiano;6;Gol Normal
4918;32;Gremio;Richarlyson;45;Gol Contra
4917;32;Fluminense;Fred;26;Gol Normal
4917;32;Fluminense;Darío Conca;89;Gol Normal
4919;32;Corinthians;Bruno Henrique Corsini;90+5;Gol Normal
4919;32;Coritiba;Róbson Michael Signorini;25;Gol Normal
4919;32;Coritiba;Alexsandro de Souza;32;Gol Normal
4919;32;Corinthians;Elias Mendes Trindade;46;Gol Normal
4920;32;Internacional;Charles Aránguiz;25;Gol Normal
4920;32;Internacional;Charles Aránguiz;81;Gol Normal
4920;32;Santos;Gabriel Barbosa;63;Gol Normal
4921;32;Sport;Diego Souza;64;Penalty
4922;32;Botafogo-RJ;Leonardo Renan Simões de Lacerda;90+1;Gol Contra
4922;32;Cruzeiro;Marcos Antônio da Silva Gonçalves;5;Gol Normal
4922;32;Cruzeiro;Egídio de Araújo Pereira Júnior;16;Gol Normal
4923;32;Criciuma;Souza;71;Gol Normal
4923;32;Sao Paulo;Édson José da Silva;37;Gol Normal
4923;32;Sao Paulo;Alan Kardec;83;Gol Normal
4925;32;Flamengo;Anderson Pico;56;Gol Normal
4925;32;Flamengo;Nixon Darlanio Reis Cardoso;61;Gol Normal
4925;32;Flamengo;Nixon Darlanio Reis Cardoso;70;Gol Normal
4924;32;Athletico-PR;Paulinho Dias;1;Gol Normal
4926;32;Palmeiras;Anderson da Silva;36;Gol Normal
4927;33;Coritiba;Joel Tagueu;45+1;Gol Normal
4928;33;Atletico-MG;Tiago Pagnussat;39;Gol Normal
4928;33;Atletico-MG;Dodô;65;Gol Normal
4929;33;Athletico-PR;Cléverson Gabriel Córdova;90+4;Gol Normal
4929;33;Athletico-PR;Cléverson Gabriel Córdova;28;Gol Normal
4933;33;Flamengo;Márcio Rodrigues Araújo;9;Gol Normal
4933;33;Flamengo;Nixon Darlanio Reis Cardoso;24;Gol Normal
4933;33;Sport;Danilo Barcelos;89;Gol Normal
4933;33;Sport;Mike dos Santos Nenatarvicius;90+2;Gol Normal
4930;33;Vitoria;Kadu;56;Gol Normal
4930;33;Sao Paulo;Luís Fabiano;14;Gol Normal
4930;33;Sao Paulo;Kaká;78;Gol Normal
4932;33;Figueirense;Marcos Assis de Santana;63;Gol Normal
4931;33;Gremio;Luan Guilherme de Jesus Vieira;28;Gol Normal
4931;33;Internacional;Rafael Moura;61;Gol Normal
4931;33;Gremio;Ramiro Moschen Benetti;49;Gol Normal
4931;33;Gremio;Alan Ruiz;76;Gol Normal
4931;33;Gremio;Alan Ruiz;82;Gol Normal
4935;33;Cruzeiro;Ricardo Goulart;64;Gol Normal
4935;33;Cruzeiro;Willian Gomes de Siqueira;90;Gol Normal
4935;33;Criciuma;Lucca Borges de Brito;3;Gol Normal
4935;33;Cruzeiro;Marcelo Moreno;59;Gol Normal
4936;33;Goias;Erik Nascimento de Lima;70;Gol Normal
4936;33;Goias;Thiago Henrique Mendes Ribeiro;76;Gol Normal
4936;33;Goias;Erik Nascimento de Lima;63;Gol Normal
4934;33;Corinthians;Paolo Guerrero;7;Gol Normal
4937;35;Sao Paulo;Luís Fabiano;49;Gol Normal
4937;35;Internacional;Paulo Marcos de Jesus Ribeiro;18;Gol Normal
4947;34;Gremio;Ramiro Moschen Benetti;66;Gol Normal
4947;34;Gremio;Eduardo Pereira Rodrigues;13;Gol Normal
4947;34;Gremio;Hernán Barcos;38;Gol Normal
4948;34;Fluminense;Edson Felipe da Cruz;74;Gol Normal
4950;34;Sport;Diego Souza;54;Gol Normal
4951;34;Flamengo;Nixon Darlanio Reis Cardoso;81;Gol Normal
4951;34;Coritiba;Joel Tagueu;67;Gol Normal
4951;34;Flamengo;Lucas Mugni;18;Gol Normal
4951;34;Coritiba;Joel Tagueu;84;Gol Normal
4951;34;Flamengo;Éverton Cardoso da Silva;58;Gol Normal
4953;34;Internacional;Paulo Marcos de Jesus Ribeiro;79;Gol Normal
4952;34;Cruzeiro;Ricardo Goulart;53;Gol Normal
4949;34;Corinthians;Renato Augusto;84;Gol Normal
4949;34;Bahia;Kieza;70;Gol Normal
4949;34;Corinthians;Malcom Filipe Silva de Oliveira;25;Gol Normal
4956;34;Atletico-MG;Dodô;52;Gol Normal
4956;34;Figueirense;Jefferson Nogueira;45+1;Gol Normal
4954;34;Vitoria;Telmário de Araújo Sacramento;81;Gol Normal
4955;34;Sao Paulo;Luís Fabiano;22;Gol Normal
4955;34;Sao Paulo;Rafael Tolói;79;Gol Normal
4939;35;Athletico-PR;Cleberson Martins de Souza;50;Gol Normal
4939;35;Santos;Robinho;28;Gol Normal
4938;35;Figueirense;França;51;Gol Normal
4940;35;Corinthians;Felipe Macedo;45;Gol Contra
4941;35;Coritiba;Luccas Claro;37;Gol Normal
4941;35;Vitoria;Telmário de Araújo Sacramento;19;Gol Normal
4942;35;Bahia;Guilherme Oliveira Santos;52;Gol Normal
4943;35;Atletico-MG;Dodô;73;Gol Normal
4943;35;Atletico-MG;Luan Madson Gedeão de Paiva;25;Gol Normal
4943;35;Atletico-MG;Diego Tardelli;45;Penalty
4943;35;Atletico-MG;Luan Madson Gedeão de Paiva;63;Gol Normal
4944;35;Sport;Ananias Elói Castro Monteiro;78;Gol Normal
4944;35;Sport;Patric Cabral Lalau;90;Gol Normal
4945;35;Chapecoense;Bruno César Pereira da Silva;84;Gol Normal
4945;35;Chapecoense;Camilo;66;Gol Normal
4945;35;Chapecoense;Leandro;71;Gol Normal
4945;35;Fluminense;Rafael Lima;86;Gol Contra
4945;35;Chapecoense;Bruno César Pereira da Silva;47;Gol Normal
4946;35;Cruzeiro;Ricardo Goulart;66;Gol Normal
4946;35;Cruzeiro;Éverton Ribeiro;76;Gol Normal
4946;35;Gremio;Cristian Riveros;13;Gol Normal
4957;36;Internacional;Rafael Moura;21;Gol Normal
4957;36;Internacional;Fabrício dos Santos Silva;90+4;Gol Normal
4957;36;Atletico-MG;Dodô;24;Penalty
4958;36;Bahia;Henrique Almeida;73;Gol Normal
4958;36;Athletico-PR;Renato Baruffi;71;Gol Normal
4958;36;Athletico-PR;Fahel;62;Gol Contra
4960;36;Criciuma;Cléber Santana;65;Gol Normal
4960;36;Flamengo;Elton Rodrigues Brandão;38;Gol Normal
4959;36;Sao Paulo;Gabriel Boschilia;55;Gol Normal
4961;36;Fluminense;Ewerton Páscoa;32;Gol Contra
4961;36;Sport;Mike dos Santos Nenatarvicius;11;Gol Normal
4961;36;Sport;Joelinton Cassio Apolinário de Lira;39;Gol Normal
4961;36;Fluminense;Fred;90+2;Gol Normal
4962;36;Cruzeiro;Ricardo Goulart;13;Gol Normal
4962;36;Cruzeiro;Éverton Ribeiro;63;Gol Normal
4962;36;Goias;Samuel;23;Gol Normal
4963;36;Figueirense;Pablo Felipe Teixeira;59;Gol Normal
4963;36;Figueirense;Pablo Felipe Teixeira;17;Gol Normal
4965;36;Chapecoense;Leandro;51;Gol Normal
4965;36;Chapecoense;Leandro;63;Gol Normal
4964;36;Corinthians;Paolo Guerrero;83;Gol Normal
4966;36;Coritiba;Zé Love;55;Gol Normal
4966;36;Coritiba;Joel Tagueu;71;Gol Normal
4967;37;Sport;Patric Cabral Lalau;9;Gol Normal
4967;37;Sport;Ewerton Páscoa;58;Gol Normal
4967;37;Criciuma;Lucca Borges de Brito;48;Gol Normal
4967;37;Criciuma;Lucca Borges de Brito;68;Gol Normal
4968;37;Internacional;Valdívia;79;Gol Normal
4968;37;Palmeiras;Renato Júnior;38;Gol Normal
4968;37;Internacional;Taiberson Ruan Menezes Nunes;24;Gol Normal
4968;37;Internacional;Fabrício dos Santos Silva;65;Gol Normal
4969;37;Flamengo;Nixon Darlanio Reis Cardoso;86;Gol Normal
4969;37;Flamengo;Kadu;28;Gol Contra
4969;37;Flamengo;Elton Rodrigues Brandão;69;Gol Normal
4969;37;Flamengo;Éverton Cardoso da Silva;80;Gol Normal
4972;37;Corinthians;Danilo Gabriel de Andrade;84;Gol Normal
4972;37;Fluminense;Fred;65;Penalty
4972;37;Fluminense;Edson Felipe da Cruz;58;Gol Normal
4972;37;Fluminense;Fred;71;Penalty
4972;37;Fluminense;Darío Conca;90+2;Gol Normal
4972;37;Fluminense;Ralf de Souza Teles;40;Gol Contra
4972;37;Corinthians;Paolo Guerrero;5;Gol Normal
4973;37;Chapecoense;Bruno Rangel;41;Gol Normal
4973;37;Cruzeiro;Hugo Ragelli;72;Gol Normal
4971;37;Santos;Leandro Damião;90;Gol Normal
4971;37;Santos;Leandro Damião;48;Gol Normal
4970;37;Sao Paulo;Édson José da Silva;70;Gol Normal
4970;37;Figueirense;Marcelino Júnior Lopes Arruda;84;Gol Normal
4975;37;Athletico-PR;Marcelo Cirino da Silva;62;Gol Normal
4974;37;Coritiba;Carlos Emiliano Pereira;6;Gol Normal
4974;37;Coritiba;Leandro Almeida;85;Gol Normal
4974;37;Atletico-MG;Pedro Botelho;90;Gol Normal
4976;37;Bahia;Rafael Galhardo;32;Gol Normal
4977;38;Corinthians;Elias Mendes Trindade;26;Gol Normal
4977;38;Corinthians;Fábio Santos;72;Gol Normal
4977;38;Criciuma;Róger Guedes;61;Gol Normal
4978;38;Internacional;Rafael Moura;87;Gol Normal
4978;38;Internacional;Wellington do Nascimento Silva;90+5;Gol Normal
4978;38;Figueirense;Pablo Felipe Teixeira;50;Gol Normal
4984;38;Gremio;Luan Guilherme de Jesus Vieira;58;Gol Normal
4984;38;Flamengo;Luiz Antônio de Souza Soares;32;Gol Normal
4986;38;Goias;Erik Nascimento de Lima;90+1;Gol Normal
4986;38;Goias;Welinton Júnior;41;Gol Normal
4986;38;Goias;David França Oliveira e Silva;60;Gol Normal
4986;38;Goias;Erik Nascimento de Lima;15;Gol Normal
4986;38;Chapecoense;Abuda;28;Gol Normal
4986;38;Chapecoense;Bruno Rangel;64;Penalty
4980;38;Santos;Thiago Ribeiro;90+4;Gol Normal
4981;38;Sport;Joelinton Cassio Apolinário de Lira;4;Gol Normal
4979;38;Coritiba;Keirrison;90+5;Gol Normal
4979;38;Bahia;Henrique Almeida;14;Gol Normal
4979;38;Coritiba;Zé Love;35;Gol Normal
4979;38;Bahia;Rômulo José Pacheco da Silva;26;Gol Normal
4979;38;Coritiba;Luiz Eduardo Figueiredo;85;Gol Normal
4983;38;Athletico-PR;Ricardo Silva;10;Gol Normal
4983;38;Palmeiras;Henrique Dourado;19;Penalty
4985;38;Cruzeiro;Nílton Ferreira Júnior;45;Gol Normal
4985;38;Cruzeiro;Marcelo Moreno;59;Gol Normal
4985;38;Fluminense;Fred;34;Gol Normal
4987;1;Chapecoense;Elicarlos;30;Gol Normal
4987;1;Chapecoense;Roger Rodrigues da Silva;66;Gol Normal
4987;1;Coritiba;Rafhael Lucas;3;Gol Normal
4988;1;Palmeiras;Rafael Marques Mariano;90+5;Gol Normal
4988;1;Atletico-MG;Patric Cabral Lalau;51;Gol Normal
4988;1;Atletico-MG;Jô;86;Gol Normal
4988;1;Palmeiras;Vitor Hugo Franchescoli de Souza;82;Gol Normal
4989;1;Fluminense;Vinícius;88;Gol Normal
4990;1;Gremio;Yuri Mamute;25;Gol Normal
4990;1;Ponte Preta;Rildo de Andrade Felicissimo;64;Gol Normal
4990;1;Gremio;Yuri Mamute;54;Gol Normal
4990;1;Ponte Preta;Diego Oliveira;90+4;Gol Normal
4990;1;Gremio;Matías Rodríguez;78;Gol Normal
4990;1;Ponte Preta;Renato Cajá;62;Gol Normal
4993;1;Corinthians;Ángel Romero;82;Gol Normal
4994;1;Figueirense;Renê Rodrigues Martins;68;Gol Contra
4994;1;Sport;Matheus Ferraz Pereira;20;Gol Normal
4994;1;Sport;Diego Souza;64;Penalty
4994;1;Sport;Régis;88;Gol Normal
4994;1;Sport;Diego Souza;78;Penalty
4991;1;Athletico-PR;Felipe de Oliveira Silva;66;Penalty
4991;1;Athletico-PR;Walter Henrique da Silva;14;Gol Normal
4991;1;Athletico-PR;Paulo Marcos de Jesus Ribeiro;69;Gol Contra
4992;1;Sao Paulo;Alexandre Pato;80;Gol Normal
4992;1;Flamengo;Éverton Cardoso da Silva;86;Penalty
4992;1;Sao Paulo;Luís Fabiano;74;Gol Normal
4995;1;Avai;Marquinhos Santos;64;Gol Normal
4995;1;Santos;Robinho;27;Gol Normal
4997;2;Goias;Bruno Henrique;55;Gol Normal
4997;2;Goias;Bruno Henrique;81;Gol Normal
4998;2;Coritiba;Thiago Galhardo;27;Gol Normal
4998;2;Coritiba;Frickson Erazo;34;Gol Contra
4999;2;Corinthians;Fábio Santos;28;Gol Normal
